supergroup	group	species	taxid	assembly_accession	gc%	annotation_accession	rnaseq_data	long-read_experiments	long-read_reads	short-read_experiments	short-read_reads
SAR	Alveolata	Cystoisospora suis	483139	GCF_002600585.1	49.5	GCF_002600585.1	short-read only	0	0	43	742831127
SAR	Alveolata	Cytauxzoon felis	27996	GCA_020283715.1	32.0			0	0	0	0
SAR	Alveolata	Dasytricha ruminantium	40806	GCA_023805545.1	22.5		short-read only	0	0	1	67955588
SAR	Alveolata	Diophrys appendiculata	132687	GCA_006510565.1	34.0			0	0	0	0
SAR	Alveolata	Diophrys sp. 3 WChen-2021	2826162	GCA_021441625.1	35.5			0	0	0	0
SAR	Alveolata	Diplodinium dentatum	47889	GCA_023807165.1	23.0		short-read only	0	0	3	223102734
SAR	Alveolata	Diplodinium flabellum	2892824	GCA_023806845.1	19.5			0	0	0	0
SAR	Alveolata	Durusdinium trenchii	1381693	GCA_963970005.1	50.0	GCA_963970005.1	short-read only	0	0	56	2665146328
SAR	Alveolata	Effrenium voratum	2562239	GCA_975362855.1	50.5		short-read, long-read	1	825497	24	1344415992
SAR	Alveolata	Eimeria acervulina	5801	GCF_000499425.1	48.5	GCF_000499425.1	short-read only	0	0	46	2018654006
SAR	Alveolata	Eimeria brunetti	51314	GCA_000499725.1	48.0	GCA_000499725.1		0	0	0	0
SAR	Alveolata	Eimeria falciformis	84963	GCA_002271815.1	50.0		short-read only	0	0	30	3880823745
SAR	Alveolata	Eimeria flavescens	471277	GCA_051911515.1	53.5	GCA_051911515.1		0	0	0	0
SAR	Alveolata	Eimeria intestinalis	471278	GCA_051911535.1	51.5	GCA_051911535.1		0	0	0	0
SAR	Alveolata	Eimeria magna	471282	GCA_051911575.1	51.5	GCA_051911575.1		0	0	0	0
SAR	Alveolata	Eimeria maxima	5804	GCF_000499605.1	46.5	GCF_000499605.1	short-read only	0	0	56	2409396598
SAR	Alveolata	Eimeria media	471279	GCA_051911595.1	50.0	GCA_051911595.1		0	0	0	0
SAR	Alveolata	Eimeria mitis	44415	GCF_000499745.2	47.5	GCF_000499745.2		0	0	0	0
SAR	Alveolata	Eimeria necatrix	51315	GCF_000499385.1	51.0	GCF_000499385.1	short-read, long-read	4	1581262	7	470172194
SAR	Alveolata	Eimeria nieschulzi	44416	GCA_000826945.1	50.0			0	0	0	0
SAR	Alveolata	Eimeria praecox	51316	GCA_963920595.1	45.5			0	0	0	0
SAR	Alveolata	Eimeria sp. OTU-X	2052603	GCA_904066255.1	48.5			0	0	0	0
SAR	Alveolata	Eimeria sp. OTU-Y	2052604	GCA_904066245.1	49.5			0	0	0	0
SAR	Alveolata	Eimeria stiedae	471275	GCA_051911505.1	53.5	GCA_051911505.1	short-read, long-read	1	12122872	44	2158434764
SAR	Alveolata	Eimeria tenella	5802	GCF_000499545.2	51.5	GCF_000499545.2	short-read only	0	0	174	8794369602
SAR	Alveolata	Eimeria zaria	3036441	GCA_904066265.1	48.5			0	0	0	0
SAR	Alveolata	Enoploplastron triloricatum	358019	GCA_023783335.1	20.0		short-read only	0	0	2	143458948
SAR	Alveolata	Entodinium bursa	358014	GCA_023807345.1	22.0		short-read only	0	0	2	135899064
SAR	Alveolata	Entodinium caudatum	47911	GCA_002087855.3	23.0		short-read only	0	0	2	126182468
SAR	Alveolata	Entodinium longinucleatum	601995	GCA_023897235.1	22.0		short-read only	0	0	3	211854562
SAR	Alveolata	Epidinium cattanei	2892839	GCA_023805625.1	23.5			0	0	0	0
SAR	Alveolata	Epidinium caudatum	47887	GCA_023807225.1	23.5			0	0	0	0
SAR	Alveolata	Eremoplastron rostratum	358025	GCA_023805755.1	23.0			0	0	0	0
SAR	Alveolata	Euplotes aediculatus	5940	GCA_030463445.1	30.5		short-read only	0	0	2	265176420
SAR	Alveolata	Euplotes amieti	1539902	GCA_048569255.1	31.5			0	0	0	0
SAR	Alveolata	Euplotes cf. woodruffi 2 WChen-2021	2826164	GCA_021441665.1	35.5			0	0	0	0
SAR	Alveolata	Euplotes focardii	36767	GCA_001880345.2	31.5		short-read only	0	0	3	139421370
SAR	Alveolata	Euplotes octocarinatus	2716877	GCA_977035975.1	27.0		short-read only	0	0	2	102391668
SAR	Alveolata	Euplotes parawoodruffi	181584	GCA_021440025.1	39.0			0	0	0	0
SAR	Alveolata	Euplotes sp.	178273	GCA_018295905.1	38.0			0	0	0	0
SAR	Alveolata	Euplotes weissei	2655020	GCA_021440005.1	41.5			0	0	0	0
SAR	Alveolata	Euplotes woodruffi	5942	GCA_027382605.1	36.5		short-read only	0	0	4	80619279
SAR	Alveolata	Fabrea salina	342563	GCA_022984795.1	42.0		short-read only	0	0	1	52550442
SAR	Alveolata	Freudenthalidium endolithicum	2705341	GCA_979612505.1	43.5		short-read only	0	0	3	358347418
SAR	Alveolata	Freudenthalidium heronense	2705340	GCA_977020485.2	43.5		short-read only	0	0	1	97626936
SAR	Alveolata	Gerakladium sp. JEP-2021	2813772	GCA_977969885.1	44.0		short-read only	0	0	1	89848548
SAR	Alveolata	Gregarina niphandrodes	110365	GCF_000223845.1	54.0	GCF_000223845.1		0	0	0	0
SAR	Alveolata	Haemoproteus tartakovskyi	707206	GCA_001625125.1	25.5			0	0	0	0
SAR	Alveolata	Halluxium pauxillum	2705339	GCA_977016805.1	46.0		short-read only	0	0	1	101129290
SAR	Alveolata	Halteria grandinella	5974	GCA_047495895.1	42.0		short-read only	0	0	6	352004282
SAR	Alveolata	Hammondia hammondi	99158	GCA_000447165.1	52.5		short-read only	0	0	27	1036021166
SAR	Alveolata	Hepatocystis sp. ex Piliocolobus tephrosceles	2600580	GCA_902459845.2	22.0	GCA_902459845.2		0	0	0	0
SAR	Alveolata	Ichthyophthirius multifiliis	5932	GCF_000220395.1	16.0	GCF_000220395.1	short-read only	0	0	24	836074934
SAR	Alveolata	Isotricha intestinalis	47897	GCA_023807065.1	18.0		short-read only	0	0	3	167410574
SAR	Alveolata	Isotricha prostoma	5987	GCA_023807205.1	18.0		short-read only	0	0	1	71217258
SAR	Alveolata	Isotricha sp. YL-2021a	2893167	GCA_023806865.1	19.0			0	0	0	0
SAR	Alveolata	Isotricha sp. YL-2021b	2893168	GCA_023805745.1	20.5			0	0	0	0
SAR	Alveolata	Laurentiella sp. PUJRC_G5	1615773	GCA_001272975.2	29.0			0	0	0	0
SAR	Alveolata	Leidyana gryllorum	3401061	GCA_048772705.1	53.0			0	0	0	0
SAR	Alveolata	Lingulaulax polyedra	160621	GCA_037575995.1	57.0		short-read only	0	0	5	464406100
SAR	Alveolata	Loxodes magnus	37470	GCA_946699065.2	26.0		short-read only	0	0	11	464238416
SAR	Alveolata	Margolisiella sp. 23004-MA1	3680245	GCA_057381155.1	33.5			0	0	0	0
SAR	Alveolata	Maristentor dinoferus	244810	GCA_977017595.1	30.0		short-read only	0	0	1	160486714
SAR	Alveolata	Metadinium minorum	1110540	GCA_023807265.1	21.0			0	0	0	0
SAR	Alveolata	Miamiensis avidus	279580	GCA_037039885.1	23.5			0	0	0	0
SAR	Alveolata	Moneuplotes crassus	5936	GCA_946863485.1	37.0	GCA_946863485.1	short-read only	0	0	2	65680395
SAR	Alveolata	Neospora caninum	29176	GCF_000208865.1	55.0	GCF_000208865.1	short-read only	0	0	28	995821060
SAR	Alveolata	Nephromyces sp. MM_2019	2781574	GCA_015657535.1	36.5			0	0	0	0
SAR	Alveolata	Ophryocystis elektroscirrha	110372	GCA_030141585.1	27.0		short-read only	0	0	1	63148798
SAR	Alveolata	Ophryoscolex caudatus	358021	GCA_023806825.1	19.0		short-read only	0	0	3	210571060
SAR	Alveolata	Ostracodinium dentatum	358017	GCA_023805525.1	24.0			0	0	0	0
SAR	Alveolata	Ostracodinium gracile	358022	GCA_023805685.1	22.0			0	0	0	0
SAR	Alveolata	Oxytricha trifallax	1172189	GCA_000711775.1	28.5	GCA_000711775.1	short-read only	0	0	95	3092814633
SAR	Alveolata	Paramecium biaurelia	65126	GCA_980646935.1	24.0		short-read only	0	0	3	105786821
SAR	Alveolata	Paramecium bursaria	74790	GCA_053455385.1	27.0	GCA_053455385.1	short-read, long-read	1	4999529	188	9536414150
SAR	Alveolata	Paramecium calkinsi	83916	GCA_054733055.1	25.0		short-read only	0	0	30	3181282120
SAR	Alveolata	Paramecium caudatum	5885	GCA_000715435.1	28.0		short-read only	0	0	1	89000
SAR	Alveolata	Paramecium deuterobursaria	3029279	GCA_977966355.1	27.0			0	0	0	0
SAR	Alveolata	Paramecium nephridiatum	109353	GCA_973845125.1	29.0		short-read only	0	0	1	74751466
SAR	Alveolata	Paramecium octaurelia	43137	GCA_980644265.1	27.5		short-read only	0	0	3	191864666
SAR	Alveolata	Paramecium pentaurelia	43138	GCA_980645695.1	23.0		short-read only	0	0	4	336510912
SAR	Alveolata	Paramecium primaurelia	5886	GCA_980642815.1	23.0		short-read only	0	0	2	99222568
SAR	Alveolata	Paramecium sexaurelia	65128	GCA_000733375.1	24.0		short-read only	0	0	7	381242755
SAR	Alveolata	Paramecium sonneborni	65129	GCA_905182985.1	23.0	GCA_905182985.1	short-read only	0	0	4	288441458
SAR	Alveolata	Paramecium tetratobursaria	3029280	GCA_977966395.1	26.0		short-read only	0	0	1	70674044
SAR	Alveolata	Paramecium tetraurelia	5888	GCF_000165425.1	28.0	GCF_000165425.1	short-read, long-read	4	79521334	553	24908956475
SAR	Alveolata	Paraurostyla sp. PUJRC_G6	1615771	GCA_001272965.2	30.0			0	0	0	0
SAR	Alveolata	Perkinsus chesapeaki	330153	GCA_978019755.1	45.5	GCA_978019755.1	short-read only	0	0	5	1017624142
SAR	Alveolata	Perkinsus marinus	31276	GCA_978019715.1	47.5	GCA_978019715.1	short-read only	0	0	14	1370861098
SAR	Alveolata	Perkinsus marinus ATCC 50983	423536	GCF_000006405.1	47.5	GCF_000006405.1	short-read only	0	0	114	3846133794
SAR	Alveolata	Perkinsus olseni	32597	GCA_978019485.1	51.5	GCA_978019485.1	short-read only	0	0	6	707843054
SAR	Alveolata	Perkinsus sp. BL_2016	2494336	GCA_004369235.1	45.5	GCA_004369235.1		0	0	0	0
SAR	Alveolata	Plagiopyla frontata	35117	GCA_977017605.1	19.5		short-read only	0	0	5	201168646
SAR	Alveolata	Plagiopyla sp. F26	3350321	GCA_977966335.1	24.5			0	0	0	0
SAR	Alveolata	Plagiopyla sp. strain F1A	2980487	GCA_977018885.1	24.5		short-read only	0	0	1	102865866
SAR	Alveolata	Plagiopyla sp. strain JUDRED	2980486	GCA_977017555.1	23.0		short-read only	0	0	1	121929776
SAR	Alveolata	Plasmodium adleri (nom. inval.)	880535	GCF_900097015.1	18.5	GCF_900097015.1		0	0	0	0
SAR	Alveolata	Plasmodium berghei	5821	GCA_900044335.1	22.0	GCA_900044335.1	short-read, long-read	1	359923	3337	39189190380
SAR	Alveolata	Plasmodium berghei ANKA	5823	GCF_900002375.2	22.0	GCF_900002375.2	short-read only	0	0	125	15090089277
SAR	Alveolata	Plasmodium billcollinsi	720590	GCA_900257145.2	19.0	GCA_900257145.2		0	0	0	0
SAR	Alveolata	Plasmodium blacklocki (nom. inval.)	880536	GCA_900097035.1	18.5	GCA_900097035.1		0	0	0	0
SAR	Alveolata	Plasmodium brasilianum	5824	GCF_023973825.1	25.0	GCF_023973825.1		0	0	0	0
SAR	Alveolata	Plasmodium cf. malariae	196059	GCA_947331455.1	45.0			0	0	0	0
SAR	Alveolata	Plasmodium chabaudi adami	5826	GCA_900095565.1	23.5	GCA_900095565.1		0	0	0	0
SAR	Alveolata	Plasmodium chabaudi chabaudi	31271	GCA_900095555.1	23.5	GCA_900095555.1	short-read only	0	0	152	7340260782
SAR	Alveolata	Plasmodium coatneyi	208452	GCF_001680005.1	39.5	GCF_001680005.1		0	0	0	0
SAR	Alveolata	Plasmodium cynomolgi	5827	GCA_900180395.1	37.5		short-read only	0	0	66	3768280152
SAR	Alveolata	Plasmodium cynomolgi strain B	1120755	GCF_000321355.1	40.5	GCF_000321355.1		0	0	0	0
SAR	Alveolata	Plasmodium falciparum	5833	GCA_900632045.1	19.0		short-read, long-read	90	196366165	10122	251109504472
SAR	Alveolata	Plasmodium falciparum 303.1	1245013	GCA_001861075.1	20.0			0	0	0	0
SAR	Alveolata	Plasmodium falciparum 309.1	1245014	GCA_001861135.1	20.0			0	0	0	0
SAR	Alveolata	Plasmodium falciparum 318.1	1245015	GCA_001861165.1	19.5			0	0	0	0
SAR	Alveolata	Plasmodium falciparum 326.1	1245016	GCA_001861235.1	20.0			0	0	0	0
SAR	Alveolata	Plasmodium falciparum 365.1	1245018	GCA_001861175.1	20.5			0	0	0	0
SAR	Alveolata	Plasmodium falciparum 366.1	1245019	GCA_001861275.1	19.5			0	0	0	0
SAR	Alveolata	Plasmodium falciparum 383.1	1245021	GCA_001861195.1	19.5			0	0	0	0
SAR	Alveolata	Plasmodium falciparum 398.1	1245023	GCA_001861305.1	20.0			0	0	0	0
SAR	Alveolata	Plasmodium falciparum 3D7	36329	GCF_000002765.6	19.5	GCF_000002765.6	short-read, long-read	7	3043581	1702	61794465256
SAR	Alveolata	Plasmodium falciparum 58.1	1245012	GCA_001861045.1	20.0			0	0	0	0
SAR	Alveolata	Plasmodium falciparum 7G8	57266	GCA_000150435.3	19.0	GCA_000150435.3		0	0	0	0
SAR	Alveolata	Plasmodium falciparum CAMP/Malaysia	5835	GCA_000521115.1	19.0	GCA_000521115.1		0	0	0	0
SAR	Alveolata	Plasmodium falciparum D10	478861	GCA_000150395.1	21.0			0	0	0	0
SAR	Alveolata	Plasmodium falciparum D6	478860	GCA_000150415.1	21.5			0	0	0	0
SAR	Alveolata	Plasmodium falciparum Dd2	57267	GCA_000149795.1	21.0	GCA_000149795.1	short-read only	0	0	2	57775390
SAR	Alveolata	Plasmodium falciparum FCC-2/Hainan	478862	GCA_000150375.1	22.0			0	0	0	0
SAR	Alveolata	Plasmodium falciparum FCH/4	1036724	GCA_000521155.1	21.5	GCA_000521155.1		0	0	0	0
SAR	Alveolata	Plasmodium falciparum HB3	137071	GCA_000149665.2	20.0	GCA_000149665.2		0	0	0	0
SAR	Alveolata	Plasmodium falciparum IGH-CR14	580059	GCA_000186055.2	20.0	GCA_000186055.2		0	0	0	0
SAR	Alveolata	Plasmodium falciparum K1	5839	GCA_000150355.1	21.0		short-read only	0	0	9	22688846
SAR	Alveolata	Plasmodium falciparum MaliPS096_E11	1036727	GCA_000521035.1	19.5	GCA_000521035.1		0	0	0	0
SAR	Alveolata	Plasmodium falciparum NF135/5.C10	1036726	GCA_000521075.1	19.0	GCA_000521075.1		0	0	0	0
SAR	Alveolata	Plasmodium falciparum NF54	5843	GCA_002831795.1	19.5	GCA_002831795.1	short-read only	0	0	1215	2994304916
SAR	Alveolata	Plasmodium falciparum Palo Alto/Uganda	57270	GCA_000521095.1	20.0	GCA_000521095.1		0	0	0	0
SAR	Alveolata	Plasmodium falciparum RAJ116	580058	GCA_000186025.2	21.0	GCA_000186025.2		0	0	0	0
SAR	Alveolata	Plasmodium falciparum RO-33	5834	GCA_000150335.1	22.0			0	0	0	0
SAR	Alveolata	Plasmodium falciparum Santa Lucia	478859	GCA_000150455.3	19.0	GCA_000150455.3		0	0	0	0
SAR	Alveolata	Plasmodium falciparum Senegal_V34.04	478863	GCA_000150315.1	20.5			0	0	0	0
SAR	Alveolata	Plasmodium falciparum Tanzania (2000708)	1036725	GCA_000521055.1	19.5	GCA_000521055.1		0	0	0	0
SAR	Alveolata	Plasmodium falciparum UGT5.1	1237627	GCA_000401715.2	20.0	GCA_000401715.2		0	0	0	0
SAR	Alveolata	Plasmodium falciparum VS/1	478864	GCA_000150295.1	21.0			0	0	0	0
SAR	Alveolata	Plasmodium falciparum Vietnam Oak-Knoll (FVO)	1036723	GCA_000521015.1	19.0	GCA_000521015.1		0	0	0	0
SAR	Alveolata	Plasmodium fragile	5857	GCF_000956335.1	41.5	GCF_000956335.1		0	0	0	0
SAR	Alveolata	Plasmodium gaboni	647221	GCF_001602025.1	18.0	GCF_001602025.1		0	0	0	0
SAR	Alveolata	Plasmodium gallinaceum	5849	GCF_900005855.1	18.0	GCF_900005855.1	short-read only	0	0	1	616177176
SAR	Alveolata	Plasmodium gonderi	77519	GCF_002157705.1	27.0	GCF_002157705.1		0	0	0	0
SAR	Alveolata	Plasmodium inui San Antonio 1	1237626	GCF_000524495.1	42.0	GCF_000524495.1		0	0	0	0
SAR	Alveolata	Plasmodium knowlesi	5850	GCA_900162085.1	38.5		short-read only	0	0	337	36932996592
SAR	Alveolata	Plasmodium knowlesi strain H	5851	GCF_000006355.2	38.5	GCF_000006355.2	short-read only	0	0	21	614273439
SAR	Alveolata	Plasmodium malariae	5858	GCF_900090045.1	24.5	GCF_900090045.1	short-read only	0	0	24	6179289888
SAR	Alveolata	Plasmodium ovale	36330	GCA_977926815.1	28.5		short-read, long-read	2	9737043	25	6850330380
SAR	Alveolata	Plasmodium ovale curtisi	864141	GCA_900088565.1	28.0	GCA_900088565.1	short-read only	0	0	2	25726515
SAR	Alveolata	Plasmodium ovale wallikeri	864142	GCA_900088485.1	29.0	GCA_900088485.1		0	0	0	0
SAR	Alveolata	Plasmodium praefalciparum (nom. ined.)	880534	GCA_900095595.1	19.5	GCA_900095595.1		0	0	0	0
SAR	Alveolata	Plasmodium reichenowi	5854	GCF_001601855.1	18.5	GCF_001601855.1		0	0	0	0
SAR	Alveolata	Plasmodium relictum	85471	GCF_900005765.1	18.5	GCF_900005765.1	short-read only	0	0	18	0
SAR	Alveolata	Plasmodium simium	5859	GCA_050575225.1	45.5			0	0	0	0
SAR	Alveolata	Plasmodium vinckei	5860	GCA_903994265.1	23.0	GCA_903994265.1	short-read only	0	0	1	14737562
SAR	Alveolata	Plasmodium vinckei brucechwatti	119398	GCA_903994205.1	23.0	GCA_903994205.1	short-read only	0	0	1	17573218
SAR	Alveolata	Plasmodium vinckei lentum	138297	GCA_903994225.1	23.5	GCA_903994225.1	short-read only	0	0	4	171938840
SAR	Alveolata	Plasmodium vinckei petteri	138298	GCA_903994235.1	23.0	GCA_903994235.1	short-read only	0	0	5	228508896
SAR	Alveolata	Plasmodium vinckei vinckei	54757	GCF_900681995.1	23.0	GCF_900681995.1	short-read only	0	0	13	447296758
SAR	Alveolata	Plasmodium vivax	5855	GCF_000002415.2	42.5	GCF_000002415.2	short-read, long-read	5	12036061	722	91564666061
SAR	Alveolata	Plasmodium vivax Brazil I	1033975	GCA_000320645.2	40.5	GCA_000320645.2		0	0	0	0
SAR	Alveolata	Plasmodium vivax India VII	1077284	GCA_000320625.2	41.0	GCA_000320625.2		0	0	0	0
SAR	Alveolata	Plasmodium vivax Mauritania I	1035515	GCA_000320665.2	40.5	GCA_000320665.2		0	0	0	0
SAR	Alveolata	Plasmodium vivax North Korean	1035514	GCA_000320685.2	40.0	GCA_000320685.2		0	0	0	0
SAR	Alveolata	Plasmodium yoelii	5861	GCF_900002385.2	21.5	GCF_900002385.2	short-read only	0	0	98	4831481292
SAR	Alveolata	Plasmodium yoelii 17X	1323249	GCA_000505035.1	22.0	GCA_000505035.1		0	0	0	0
SAR	Alveolata	Plasmodium yoelii killicki	283801	GCA_900617835.1	21.5			0	0	0	0
SAR	Alveolata	Plasmodium yoelii nigeriensis	31274	GCA_043381365.1	22.0		short-read only	0	0	2	93048403
SAR	Alveolata	Plasmodium yoelii yoelii	73239	GCA_020844765.3	21.5	GCA_020844765.3	short-read, long-read	4	1095984	26	915742617
SAR	Alveolata	Plasmodium yoelii yoelii 17XNL	352914	GCF_000003085.2		GCF_000003085.2	short-read only	0	0	31	1902867476
SAR	Alveolata	Polarella glacialis	89957	GCA_905237085.1	46.0	GCA_905237085.1	short-read only	0	0	22	2093271878
SAR	Alveolata	Polyplastron multivesiculatum	47894	GCA_023783355.1	20.0		short-read only	0	0	7	496726622
SAR	Alveolata	Porospora cf. gigantea A	2853593	GCF_019968955.1	54.5	GCF_019968955.1		0	0	0	0
SAR	Alveolata	Porospora cf. gigantea B	2853592	GCF_019968985.1	54.5	GCF_019968985.1		0	0	0	0
SAR	Alveolata	Prorocentrum cordatum	2364126	GCA_963575745.1	59.5	GCA_963575745.1	short-read only	0	0	77	16384716428
SAR	Alveolata	Pseudocohnilembus persalinus	266149	GCA_001447515.1	19.0	GCA_001447515.1	short-read only	0	0	14	666235669
SAR	Alveolata	Pyrocystis lunula	2972	GCA_037576205.1	52.5		short-read, long-read	1	194229	9	2094321178
SAR	Alveolata	Sarcocystis neurona	42890	GCA_000727475.1	51.5		short-read, long-read	2	2152764	11	1088359426
SAR	Alveolata	Stentor coeruleus	5963	GCA_001970955.1	29.5	GCA_001970955.1	short-read only	0	0	81	5611575865
SAR	Alveolata	Stentor roeselii	1703786	GCA_006503475.1	34.5		short-read only	0	0	1	75094644
SAR	Alveolata	Sterkiella histriomuscorum	94289	GCA_001273305.2	28.5		short-read only	0	0	4	182049240
SAR	Alveolata	Strombidium cf. sulcatum	2793073	GCA_047495925.1	52.0		short-read only	0	0	1	52457448
SAR	Alveolata	Strombidium stylifer	356896	GCA_010577775.2	46.5			0	0	0	0
SAR	Alveolata	Stylonychia lemnae	5949	GCA_000751175.1	31.5	GCA_000751175.1	short-read only	0	0	6	239689418
SAR	Alveolata	Stylonychia lemnae 2x8/2	755200	GCA_000325865.3	31.5			0	0	0	0
SAR	Alveolata	Symbiodinium kawagutii	104179	GCA_009767595.1	45.5		short-read, long-read	1	151054	12	828090564
SAR	Alveolata	Symbiodinium microadriaticum	2951	GCA_977109205.1	51.0		short-read only	0	0	34	2144501048
SAR	Alveolata	Symbiodinium natans	878477	GCA_905221605.1	52.0	GCA_905221605.1	short-read only	0	0	13	940623546
SAR	Alveolata	Symbiodinium necroappetens	1628268	GCA_905231915.1	51.0	GCA_905231915.1		0	0	0	0
SAR	Alveolata	Symbiodinium pilosum	2952	GCA_964212085.1	48.5		short-read only	0	0	38	1914464498
SAR	Alveolata	Symbiodinium sp. 240-249	2885083	GCA_977969955.2	44.0		short-read only	0	0	1	97314426
SAR	Alveolata	Symbiodinium sp. 259-268	2885084	GCA_977016855.1	43.0		short-read only	0	0	1	101536482
SAR	Alveolata	Symbiodinium sp. CCMP2456	1519616	GCA_905221635.1	50.5	GCA_905221635.1	short-read only	0	0	1	287900238
SAR	Alveolata	Symbiodinium sp. CCMP2592	631055	GCA_905221615.1	51.0	GCA_905221615.1	short-read only	0	0	1	276843368
SAR	Alveolata	Symbiodinium sp. D2	1267496	GCA_977969835.1	45.5		short-read only	0	0	1	31773768
SAR	Alveolata	Symbiodinium sp. UOBC0000020	3417469	GCA_977036045.1	39.0			0	0	0	0
SAR	Alveolata	Symbiodinium sp. clade A Y106	1563115	GCA_003297005.1	50.5		short-read only	0	0	5	401763588
SAR	Alveolata	Symbiodinium sp. clade C Y103	1563116	GCA_003297045.1	44.5		short-read only	0	0	5	384708552
SAR	Alveolata	Symbiodinium tridacnidarum	1602974	GCA_965279495.1	50.5			0	0	0	0
SAR	Alveolata	Tetmemena sp. SeJ-2015	1609942	GCA_027382625.1	32.0		short-read only	0	0	3	194218190
SAR	Alveolata	Tetrahymena borealis	5893	GCA_000260095.1	24.0		short-read only	0	0	4	123977988
SAR	Alveolata	Tetrahymena elliotti 4EA	1075773	GCA_000231825.2	23.0			0	0	0	0
SAR	Alveolata	Tetrahymena malaccensis	5901	GCA_047372885.1	22.5	GCA_047372885.1	short-read only	0	0	5	357001468
SAR	Alveolata	Tetrahymena malaccensis 436	1075772	GCA_000231845.2	22.5			0	0	0	0
SAR	Alveolata	Tetrahymena thermophila	5911	GCA_046463895.1	22.5		short-read, long-read	6	366181	676	22599762781
SAR	Alveolata	Tetrahymena thermophila SB210	312017	GCF_000189635.1	22.5	GCF_000189635.1	short-read only	0	0	6	265178052
SAR	Alveolata	Tetrahymena utriculariae	2486642	GCA_052426195.1	23.0		short-read only	0	0	41	3255266060
SAR	Alveolata	Theileria annulata	5874	GCF_000003225.4	32.5	GCF_000003225.4	short-read only	0	0	34	2695618806
SAR	Alveolata	Theileria equi	5872	GCA_024610995.1	39.5			0	0	0	0
SAR	Alveolata	Theileria equi strain WA	1537102	GCF_000342415.1	39.5	GCF_000342415.1		0	0	0	0
SAR	Alveolata	Theileria haneyi	1884592	GCA_050329265.1	41.0			0	0	0	0
SAR	Alveolata	Theileria luwenshuni	540482	GCA_029379255.1	36.5			0	0	0	0
SAR	Alveolata	Theileria orientalis	68886	GCA_003072545.4	39.0	GCA_003072545.4	short-read only	0	0	4	244408964
SAR	Alveolata	Theileria orientalis strain Shintoku	869250	GCF_000740895.1	41.5	GCF_000740895.1		0	0	0	0
SAR	Alveolata	Theileria parva	5875	GCA_014884785.1	34.0		short-read only	0	0	13	994677792
SAR	Alveolata	Theileria parva lawrencei	1148490	GCA_014884895.1	34.0			0	0	0	0
SAR	Alveolata	Theileria parva parva	1148489	GCA_056747635.1	34.0			0	0	0	0
SAR	Alveolata	Theileria parva strain Muguga	333668	GCF_000165365.1	34.0	GCF_000165365.1		0	0	0	0
SAR	Alveolata	Theileria sp. buffalo	1379477	GCA_026724395.1	32.5			0	0	0	0
SAR	Alveolata	Toxoplasma gondii	5811	GCA_049996585.1	52.5		short-read, long-read	26	26141510	1331	123323931404
SAR	Alveolata	Toxoplasma gondii ARI	1074872	GCA_000250965.2	52.5	GCA_000250965.2		0	0	0	0
SAR	Alveolata	Toxoplasma gondii CAST	943122	GCA_000256705.2	52.5	GCA_000256705.2	short-read only	0	0	1	61369674
SAR	Alveolata	Toxoplasma gondii COUG	1074873	GCA_000338675.2	52.5		short-read only	0	0	1	52672568
SAR	Alveolata	Toxoplasma gondii CtCo5	1194599	GCA_000278365.1	52.5			0	0	0	0
SAR	Alveolata	Toxoplasma gondii FOU	943167	GCA_000224905.2	52.5	GCA_000224905.2	short-read only	0	0	1	55024046
SAR	Alveolata	Toxoplasma gondii GAB2-2007-GAL-DOM2	1130820	GCA_000325525.2	52.5	GCA_000325525.2		0	0	0	0
SAR	Alveolata	Toxoplasma gondii GT1	507601	GCA_000149715.2	52.5	GCA_000149715.2	short-read only	0	0	43	1845988864
SAR	Alveolata	Toxoplasma gondii MAS	943118	GCA_000224865.2	52.5	GCA_000224865.2	short-read only	0	0	1	39372636
SAR	Alveolata	Toxoplasma gondii ME49	508771	GCF_000006565.2	52.5	GCF_000006565.2	short-read, long-read	1	183	177	7263583776
SAR	Alveolata	Toxoplasma gondii RH	383379	GCA_001593265.1	52.5		short-read only	0	0	97	26959331473
SAR	Alveolata	Toxoplasma gondii RUB	935652	GCA_000224805.2	52.5	GCA_000224805.2	short-read only	0	0	1	89356230
SAR	Alveolata	Toxoplasma gondii TgCATBr5	943121	GCA_000259835.1	52.5		short-read only	0	0	1	44806718
SAR	Alveolata	Toxoplasma gondii TgCATBr9	943120	GCA_000224825.2	52.5			0	0	0	0
SAR	Alveolata	Toxoplasma gondii TgCatPRC2	1130821	GCA_000256725.2	52.5	GCA_000256725.2		0	0	0	0
SAR	Alveolata	Toxoplasma gondii VAND	933077	GCA_000224845.2	52.5	GCA_000224845.2	short-read only	0	0	1	83389080
SAR	Alveolata	Toxoplasma gondii VEG	432359	GCA_000150015.2	52.5	GCA_000150015.2	short-read only	0	0	6	299744474
SAR	Alveolata	Toxoplasma gondii p89	943119	GCA_000224885.2	52.5	GCA_000224885.2	short-read only	0	0	1	54737968
SAR	Alveolata	Uroleptopsis citrina	693449	GCA_001653735.1	41.0		short-read only	0	0	1	33775774
SAR	Alveolata	Uronychia binucleata	438878	GCA_021441645.1	46.0			0	0	0	0
SAR	Alveolata	Uronychia setigera	438879	GCA_021439965.1	36.5			0	0	0	0
SAR	Alveolata	Urostyla sp. PUJRC_G1	1615772	GCA_001272955.2	27.0			0	0	0	0
