supergroup	group	species	taxid	assembly_accession	gc%	annotation_accession	rnaseq_data	long-read_experiments	long-read_reads	short-read_experiments	short-read_reads
SAR	Stramenopiles	Nitzschia	2857				short-read only	0	0	1	33551928
SAR	Stramenopiles	Nitzschia captiva	2583373				short-read only	0	0	2	141731042
SAR	Stramenopiles	Nitzschia cf. biundulata	3177512				short-read only	0	0	15	1033572500
SAR	Stramenopiles	Nitzschia frigida	1181720				short-read only	0	0	27	411579568
SAR	Stramenopiles	Nitzschia inconspicua	303405	GCA_019154785.2	45.5	GCA_019154785.2	short-read only	0	0	79	6852944766
SAR	Stramenopiles	Nitzschia laevis	186029				short-read, long-read	1	617875	18	788640726
SAR	Stramenopiles	Nitzschia palea	303400	GCA_019593585.1	46.0		short-read only	0	0	26	2257386262
SAR	Stramenopiles	Nitzschia perminuta	2267583				short-read only	0	0	6	297706254
SAR	Stramenopiles	Nitzschia putrida	2742595	GCA_016586335.1	47.5		short-read only	0	0	14	313038636
SAR	Stramenopiles	Nitzschia sp. (in: diatoms)	1884248				short-read only	0	0	2	401971532
SAR	Stramenopiles	Nitzschia sp. ChengR-2013	1324132				short-read only	0	0	2	53110091
SAR	Stramenopiles	Nitzschia sp. DOCU1	3041873	GCA_951394045.1	49.0			0	0	0	0
SAR	Stramenopiles	Nitzschia sp. IriIs04	1444690				short-read only	0	0	2	319892306
SAR	Stramenopiles	Nitzschia sp. Nitz4	2041349	GCA_013372465.1	48.0		short-read only	0	0	1	135818310
SAR	Stramenopiles	Nitzschia sp. pyKryTriq1	3034176	GCA_956465555.1	48.0			0	0	0	0
SAR	Stramenopiles	Nitzschia sp. sing1	3398185	GCA_047456565.1	45.0			0	0	0	0
SAR	Stramenopiles	Nothophytophthora amphigynosa	2025988	GCA_042082265.1	57.0			0	0	0	0
SAR	Stramenopiles	Nothophytophthora sp. Chile5	2483409	GCA_001712635.2	57.0	GCA_001712635.2		0	0	0	0
SAR	Stramenopiles	Oblongichytrium	420539				short-read only	0	0	1	19830420
SAR	Stramenopiles	Oblongichytrium sp. RT2316-13	2748837				short-read only	0	0	6	349141704
SAR	Stramenopiles	Oblongichytrium sp. S-429	3476197				short-read only	0	0	12	468514076
SAR	Stramenopiles	Ochromonadaceae sp. CCMP2298	483371	GCA_026770595.1	53.5	GCA_026770595.1		0	0	0	0
SAR	Stramenopiles	Ochromonas	2985				short-read only	0	0	4	195896700
SAR	Stramenopiles	Ochromonas danica	2986	GCA_965119565.1	41.0		short-read only	0	0	1	144422166
SAR	Stramenopiles	Ochromonas gloeopara	2949694				short-read only	0	0	9	434363506
SAR	Stramenopiles	Ochromonas sp.	1955567	GCA_023346525.1	42.5		short-read only	0	0	1	27789928
SAR	Stramenopiles	Ochromonas sp. BG-1	1616673				short-read only	0	0	3	716492118
SAR	Stramenopiles	Ochromonas sp. CCMP1393	420556				short-read only	0	0	57	3276343348
SAR	Stramenopiles	Ochromonas sp. LO244K-D	1825117				short-read only	0	0	1	37325060
SAR	Stramenopiles	Ochromonas sp. Ochro SI50	2898243				short-read only	0	0	4	332236738
SAR	Stramenopiles	Ochromonas sp. RCC21	2604709				short-read only	0	0	1	46066958
SAR	Stramenopiles	Ochromonas sp. RCC6673	2904161				short-read only	0	0	1	101997116
SAR	Stramenopiles	Ochromonas triangulata	1964564				short-read only	0	0	745	2097455320
SAR	Stramenopiles	Octactis speculum	3111310				short-read only	0	0	1	41736862
SAR	Stramenopiles	Odontella aurita	265563				short-read only	0	0	13	1424086718
SAR	Stramenopiles	Odontella turgida	2974951				short-read only	0	0	1	58797180
SAR	Stramenopiles	Olisthodiscus luteus	83000				short-read only	0	0	2	103036486
SAR	Stramenopiles	Olisthodiscus tomasii	3108261				short-read only	0	0	1	67671454
SAR	Stramenopiles	Opephora pacifica	3135934				short-read only	0	0	1	44762014
SAR	Stramenopiles	Ophiocytium majus	73019	GCA_032358315.1	52.5			0	0	0	0
SAR	Stramenopiles	Orizaformis holarctica	1637742				short-read only	0	0	1	52585934
SAR	Stramenopiles	Orthoseira roeseana	2320516				short-read only	0	0	1	66648122
SAR	Stramenopiles	Padina boergesenii	381692	GCA_047404095.1	49.5			0	0	0	0
SAR	Stramenopiles	Padina tetrastromatica	1111689				short-read only	0	0	1	80457069
SAR	Stramenopiles	Papiliocellulus elegans	49258				short-read only	0	0	1	59907320
SAR	Stramenopiles	Paralagenidium karlingii	1440115	GCA_056868315.1	51.0	GCA_056868315.1		0	0	0	0
SAR	Stramenopiles	Paralia ehrmanii	3135935				short-read only	0	0	1	46449166
SAR	Stramenopiles	Paralia guyana	1639336	GCA_041146295.1	49.0		short-read only	0	0	6	265008692
SAR	Stramenopiles	Paralia longispina	1527829				short-read only	0	0	1	53162708
SAR	Stramenopiles	Paraphysomonas bandaiensis	89770	GCA_965644295.1	41.0		short-read only	0	0	3	245179918
SAR	Stramenopiles	Paraphysomonas imperforata	37642				short-read only	0	0	5	588816404
SAR	Stramenopiles	Paraphysomonas longispina	1276038				short-read only	0	0	9	1230880392
SAR	Stramenopiles	Paraphysomonas sp.	1955561				short-read only	0	0	1	14055568
SAR	Stramenopiles	Paraphysomonas vestita	36770				short-read only	0	0	1	37388550
SAR	Stramenopiles	Parietichytrium	463363				short-read only	0	0	2	93841252
SAR	Stramenopiles	Parietichytrium sp. I65-24A	2728823	GCA_012862575.1	51.0			0	0	0	0
SAR	Stramenopiles	Parmales sp. scaly parma	2962637	GCA_030267985.1	51.5	GCA_030267985.1	short-read only	0	0	2	95937984
SAR	Stramenopiles	Pedinella sp. MALINA FT42.6.N2 P26.B5	2898242				short-read only	0	0	4	320970118
SAR	Stramenopiles	Pedospumella encystans	1117030				short-read only	0	0	1	28301004
SAR	Stramenopiles	Pelagococcus subviridis	35679				short-read only	0	0	4	145785928
SAR	Stramenopiles	Pelagomonas calceolata	35677	GCA_918797485.2	63.5	GCA_918797485.2	short-read only	0	0	157	4657171802
SAR	Stramenopiles	Pelagomonas sp.	2316637				short-read only	0	0	2	719742408
SAR	Stramenopiles	Pelagomonas sp. RCC697	1606633				short-read only	0	0	8	746863028
SAR	Stramenopiles	Pelagomonas sp. RCC986	1606638	GCA_978041885.1	63.5			0	0	0	0
SAR	Stramenopiles	Pelagophyceae sp. CCMP2097	483370	GCA_026770575.1	62.0	GCA_026770575.1		0	0	0	0
SAR	Stramenopiles	Pelagophyceae sp. RCC2491	1764641				short-read only	0	0	2	84730450
SAR	Stramenopiles	Pelagophyceae sp. RCC2696	1764647				short-read only	0	0	1	34819568
SAR	Stramenopiles	Pelvetia canaliculata	74467	GCA_964200415.2	49.0	GCA_964200415.2	short-read only	0	0	4	302311980
SAR	Stramenopiles	Pelvetiopsis arborescens	1906367				short-read only	0	0	4	194646096
SAR	Stramenopiles	Pelvetiopsis hybrida	2048665				short-read only	0	0	4	199016672
SAR	Stramenopiles	Pelvetiopsis limitata	87159				short-read only	0	0	5	231018017
SAR	Stramenopiles	Peronosclerospora sorghi	230839	GCA_026184515.1	49.0	GCA_026184515.1	short-read only	0	0	1	669276296
SAR	Stramenopiles	Peronospora belbahrii	622444	GCA_920618645.1	46.0	GCA_920618645.1	short-read only	0	0	9	448211480
SAR	Stramenopiles	Peronospora destructor	86335	GCA_011800735.1	48.5		short-read only	0	0	4	3018850
SAR	Stramenopiles	Peronospora effusa	542832	GCA_003704535.1	47.5	GCA_003704535.1	short-read only	0	0	5	831976032
SAR	Stramenopiles	Peronospora farinosa	134698	GCA_947646735.1	48.0	GCA_947646735.1		0	0	0	0
SAR	Stramenopiles	Peronospora tabacina	230439	GCA_002099245.1	48.0		short-read only	0	0	1	156493802
SAR	Stramenopiles	Petalonia fascia	2893				short-read only	0	0	2	49980304
SAR	Stramenopiles	Phaeobotrys solitarius	420584				short-read only	0	0	1	39082480
SAR	Stramenopiles	Phaeodactylum tricornutum	2850	GCA_055434865.1	48.5		short-read, long-read	6	21680524	1541	61033341575
SAR	Stramenopiles	Phaeodactylum tricornutum CCAP 1055/1	556484	GCF_000150955.2	49.0	GCF_000150955.2	short-read only	0	0	59	1381258110
SAR	Stramenopiles	Phaeomonas parva	124430				short-read only	0	0	1	47821364
SAR	Stramenopiles	Phaeosaccion multiseriatum	2797544	GCA_965112735.1	58.5		short-read only	0	0	3	237095234
SAR	Stramenopiles	Phaeoschizochlamys siveri	2569896				short-read only	0	0	1	53416008
SAR	Stramenopiles	Phaeostrophion irregulare	243268	GCA_046269665.1	42.0			0	0	0	0
SAR	Stramenopiles	Phaeothamnion confervicola	77034	GCA_964200195.2	61.5	GCA_964200195.2	short-read only	0	0	3	198324442
SAR	Stramenopiles	Phaeothamnion wetherbeei	2569897				short-read only	0	0	1	26800756
SAR	Stramenopiles	Phytophthora	4783				short-read only	0	0	6	284437318
SAR	Stramenopiles	Phytophthora abietivora	2488101	GCA_052575295.1	53.5			0	0	0	0
SAR	Stramenopiles	Phytophthora aff. infestans	907744				short-read only	0	0	1	14601094
SAR	Stramenopiles	Phytophthora agathidicida	1642459	GCA_025722995.1	53.0		short-read, long-read	1	1002158	30	488606408
SAR	Stramenopiles	Phytophthora aleatoria	2496075	GCA_018873745.1	51.0	GCA_018873745.1		0	0	0	0
SAR	Stramenopiles	Phytophthora asiatica	1529059	GCA_042082275.1	55.0			0	0	0	0
SAR	Stramenopiles	Phytophthora attenuata	1861846	GCA_042082295.1	54.0			0	0	0	0
SAR	Stramenopiles	Phytophthora austrocedri	631361	GCA_055305935.1	52.0			0	0	0	0
SAR	Stramenopiles	Phytophthora betacei	2714593	GCA_011320135.1	51.0			0	0	0	0
SAR	Stramenopiles	Phytophthora boehmeriae	109152	GCA_011947355.1	51.5			0	0	0	0
SAR	Stramenopiles	Phytophthora brassicae	187813	GCA_024679045.1	48.5		short-read only	0	0	2	40581088
SAR	Stramenopiles	Phytophthora cactorum	29920	GCA_033557935.1	51.0		short-read only	0	0	41	3689909650
SAR	Stramenopiles	Phytophthora cajani	129349	GCA_024679175.1	54.0		short-read only	0	0	2	25179904
SAR	Stramenopiles	Phytophthora capsici	4784	GCA_030324255.1	51.0		short-read only	0	0	257	16729011191
SAR	Stramenopiles	Phytophthora capsici LT1534	763924	GCA_949795235.1	51.0		short-read only	0	0	12	167296785
SAR	Stramenopiles	Phytophthora castanetorum	1985165	GCA_014706115.1	50.5			0	0	0	0
SAR	Stramenopiles	Phytophthora chlamydospora	1692154	GCA_012295415.1	55.5			0	0	0	0
SAR	Stramenopiles	Phytophthora cinnamomi	4785	GCF_018691715.1	54.0	GCF_018691715.1	short-read only	0	0	83	6522555826
SAR	Stramenopiles	Phytophthora citricola	53984	GCA_007655245.1	52.0			0	0	0	0
SAR	Stramenopiles	Phytophthora citrophthora	4793	GCA_031305395.1	50.5	GCA_031305395.1		0	0	0	0
SAR	Stramenopiles	Phytophthora colocasiae	129350	GCA_018806915.1	51.0		short-read only	0	0	3	54254935
SAR	Stramenopiles	Phytophthora condilina	2054051				short-read only	0	0	1	124882646
SAR	Stramenopiles	Phytophthora constricta	929565	GCA_011947335.1	52.0			0	0	0	0
SAR	Stramenopiles	Phytophthora crassamura	1771973	GCA_033557995.1	53.0			0	0	0	0
SAR	Stramenopiles	Phytophthora cryptogea	4786	GCA_000468175.2	52.5			0	0	0	0
SAR	Stramenopiles	Phytophthora elongata	905063	GCA_042082345.1	51.5			0	0	0	0
SAR	Stramenopiles	Phytophthora europaea	180900	GCA_030463285.1	53.0		short-read only	0	0	2	25664434
SAR	Stramenopiles	Phytophthora flexuosa	1861859	GCA_042082425.1	53.5			0	0	0	0
SAR	Stramenopiles	Phytophthora foliorum	415976	GCA_024679135.1	53.0		short-read only	0	0	2	25789654
SAR	Stramenopiles	Phytophthora formosa	1913598	GCA_042082445.1	53.5			0	0	0	0
SAR	Stramenopiles	Phytophthora fragariae	53985	GCA_009729435.1	53.5		short-read only	0	0	9	2670920922
SAR	Stramenopiles	Phytophthora fragariaefolia	1490495	GCA_030267785.1	53.0	GCA_030267785.1		0	0	0	0
SAR	Stramenopiles	Phytophthora gibbosa	880411	GCA_042082505.1	57.0			0	0	0	0
SAR	Stramenopiles	Phytophthora gonapodyides	78237	GCA_012295475.1	55.5			0	0	0	0
SAR	Stramenopiles	Phytophthora gregata	880412	GCA_042082525.1	56.0			0	0	0	0
SAR	Stramenopiles	Phytophthora hedraiandra	295481	GCA_042082605.1	51.0			0	0	0	0
SAR	Stramenopiles	Phytophthora hibernalis	175300	GCA_012656075.1	51.5		short-read only	0	0	2	25947384
SAR	Stramenopiles	Phytophthora humicola	129352	GCA_042082705.1	54.0			0	0	0	0
SAR	Stramenopiles	Phytophthora idaei	53986	GCA_016880985.1	51.0	GCA_016880985.1		0	0	0	0
SAR	Stramenopiles	Phytophthora infestans	4787	GCA_026225685.1	51.5	GCA_026225685.1	short-read only	0	0	487	23953650443
SAR	Stramenopiles	Phytophthora infestans T30-4	403677	GCF_000142945.1	51.0	GCF_000142945.1	short-read only	0	0	1	28568984
SAR	Stramenopiles	Phytophthora intricata	1861860	GCA_042082625.1	53.5			0	0	0	0
SAR	Stramenopiles	Phytophthora kernoviae	325452	GCA_008080845.1	50.5		short-read only	0	0	20	2411935816
SAR	Stramenopiles	Phytophthora kernoviae 00238/432	1284355	GCA_000333075.3	49.5	GCA_000333075.3		0	0	0	0
SAR	Stramenopiles	Phytophthora kernoviae 00629/1	1284356	GCA_000333095.2	49.5			0	0	0	0
SAR	Stramenopiles	Phytophthora kernoviae 00844/4	1284357	GCA_000333115.2	49.5			0	0	0	0
SAR	Stramenopiles	Phytophthora lateralis	129355	GCA_000500205.2	53.5			0	0	0	0
SAR	Stramenopiles	Phytophthora lateralis MPF4	1254522	GCA_000318465.3	53.0			0	0	0	0
SAR	Stramenopiles	Phytophthora lateralis MPF6	1249587	GCA_000338795.2	53.5			0	0	0	0
SAR	Stramenopiles	Phytophthora lateralis SMST21	1249586	GCA_000338815.2	53.0			0	0	0	0
SAR	Stramenopiles	Phytophthora lilii	2077276	GCA_030267725.1	53.0	GCA_030267725.1		0	0	0	0
SAR	Stramenopiles	Phytophthora litchii	100870	GCA_002812785.1	49.0		short-read only	0	0	1	104954312
SAR	Stramenopiles	Phytophthora litoralis	977741	GCA_042082645.1	55.5			0	0	0	0
SAR	Stramenopiles	Phytophthora macrochlamydospora	67591	GCA_011947325.1	54.0			0	0	0	0
SAR	Stramenopiles	Phytophthora meadii	192975	GCA_032432875.1	50.5		short-read only	0	0	1	117762904
SAR	Stramenopiles	Phytophthora megakarya	4795	GCA_002215365.1	49.0	GCA_002215365.1	short-read only	0	0	16	1520155126
SAR	Stramenopiles	Phytophthora melonis	120023	GCA_024211575.1	55.0		short-read only	0	0	2	44104724
SAR	Stramenopiles	Phytophthora mirabilis	129356				short-read only	0	0	72	1930063106
SAR	Stramenopiles	Phytophthora multivora	596104	GCA_001314345.1	52.0			0	0	0	0
SAR	Stramenopiles	Phytophthora nagaii	1525714	GCA_042082865.1	53.0			0	0	0	0
SAR	Stramenopiles	Phytophthora nicotianae	4792	GCA_003328465.1	50.0		short-read only	0	0	124	6592982194
SAR	Stramenopiles	Phytophthora nicotianae CJ01A1	1317063	GCA_000365545.1	49.5	GCA_000365545.1		0	0	0	0
SAR	Stramenopiles	Phytophthora nicotianae INRA-310	761204	GCF_000247585.1	49.5	GCF_000247585.1	short-read only	0	0	3	74397108
SAR	Stramenopiles	Phytophthora nicotianae P10297	1317064	GCA_000367145.1	49.5	GCA_000367145.1		0	0	0	0
SAR	Stramenopiles	Phytophthora nicotianae P1569	1317065	GCA_000365505.1	49.5	GCA_000365505.1		0	0	0	0
SAR	Stramenopiles	Phytophthora nicotianae P1976	1317066	GCA_000365525.1	49.5	GCA_000365525.1		0	0	0	0
SAR	Stramenopiles	Phytophthora niederhauseri	2651253	GCA_024679275.1	54.0		short-read only	0	0	2	40629430
SAR	Stramenopiles	Phytophthora ohioensis (nom. inval.)	508680	GCA_014706125.1	51.0			0	0	0	0
SAR	Stramenopiles	Phytophthora oleae	2107226	GCA_046127205.1	52.0	GCA_046127205.1		0	0	0	0
SAR	Stramenopiles	Phytophthora ornamentata	1696062	GCA_042082885.1	55.0			0	0	0	0
SAR	Stramenopiles	Phytophthora palmivora	4796	GCA_008079305.1	50.0		short-read only	0	0	37	3483327630
SAR	Stramenopiles	Phytophthora parvispora	540036	GCA_024679295.1	53.5		short-read only	0	0	2	25626782
SAR	Stramenopiles	Phytophthora phaseoli	129358				short-read only	0	0	4	127630908
SAR	Stramenopiles	Phytophthora pini	658425	GCA_023611945.1	52.0		short-read only	0	0	2	49723722
SAR	Stramenopiles	Phytophthora pinifolia	538568	GCA_000500225.2	55.5			0	0	0	0
SAR	Stramenopiles	Phytophthora pisi	1131323	GCA_024679225.1	54.5		short-read only	0	0	2	36486652
SAR	Stramenopiles	Phytophthora pistaciae	174576	GCA_024679115.1	54.0		short-read only	0	0	2	24987250
SAR	Stramenopiles	Phytophthora plurivora	639000	GCA_030027945.1	52.0		short-read only	0	0	4	200207328
SAR	Stramenopiles	Phytophthora pluvialis	1330343	GCA_001314425.1	54.0			0	0	0	0
SAR	Stramenopiles	Phytophthora podocarpi	1690101	GCA_001314375.1	51.5			0	0	0	0
SAR	Stramenopiles	Phytophthora pseudolactucae	2077275	GCA_042083055.1	48.5			0	0	0	0
SAR	Stramenopiles	Phytophthora pseudosyringae	221518	GCA_019155715.1	54.5	GCA_019155715.1		0	0	0	0
SAR	Stramenopiles	Phytophthora quercina	78236	GCA_014706105.1	51.0			0	0	0	0
SAR	Stramenopiles	Phytophthora quininea	134455	GCA_011947345.1	53.5			0	0	0	0
SAR	Stramenopiles	Phytophthora ramorum	164328	GCF_020800215.1	54.5	GCF_020800215.1	short-read only	0	0	11	183452894
SAR	Stramenopiles	Phytophthora rosacearum	244167	GCA_975902205.1	70.0			0	0	0	0
SAR	Stramenopiles	Phytophthora rubi	129364	GCA_000687305.2	53.5		short-read only	0	0	14	1069447948
SAR	Stramenopiles	Phytophthora sansomeana	555429	GCA_032158285.1	52.5		short-read only	0	0	66	2412936266
SAR	Stramenopiles	Phytophthora sojae	67593	GCF_000149755.1	54.5	GCF_000149755.1	short-read only	0	0	153	8191656507
SAR	Stramenopiles	Phytophthora sp.	89336				short-read only	0	0	21	17555839674
SAR	Stramenopiles	Phytophthora sp. 'mugwort'	2116650	GCA_033558025.1	50.0			0	0	0	0
SAR	Stramenopiles	Phytophthora sp. ST_20190627	2750334	GCA_014706145.1	51.0			0	0	0	0
SAR	Stramenopiles	Phytophthora syringae	67594	GCA_012656105.1	52.5		short-read only	0	0	2	25598426
SAR	Stramenopiles	Phytophthora taxon juncus	2065309	GCA_033558005.1	51.0			0	0	0	0
SAR	Stramenopiles	Phytophthora tentaculata	129362	GCA_033557915.1	49.0			0	0	0	0
SAR	Stramenopiles	Phytophthora theobromicola	2811959				short-read only	0	0	144	5205019512
SAR	Stramenopiles	Phytophthora tubulina	1985166	GCA_014706135.1	50.5			0	0	0	0
SAR	Stramenopiles	Phytophthora uliginosa	180902	GCA_024679075.1	53.5		short-read only	0	0	2	25425564
SAR	Stramenopiles	Phytophthora vignae	67595	GCA_016169925.1	55.0		short-read only	0	0	2	25196646
SAR	Stramenopiles	Phytophthora vignae f. sp. adzukicola	246205	GCA_016169935.1	55.0			0	0	0	0
SAR	Stramenopiles	Phytophthora vignae f. sp. vignae	2501433	GCA_016169955.1	55.0			0	0	0	0
SAR	Stramenopiles	Phytophthora x alni	299392	GCA_000439335.1	52.0			0	0	0	0
SAR	Stramenopiles	Phytophthora x cambivora	53983	GCA_033557925.1	53.5			0	0	0	0
SAR	Stramenopiles	Phytophthora x heterohybrida	1861847	GCA_042083115.1	53.5			0	0	0	0
SAR	Stramenopiles	Phytophthora x incrassata	1861858	GCA_042083155.1	54.5			0	0	0	0
SAR	Stramenopiles	Phytopythium aichiense	2699229	GCA_023338125.1	61.0			0	0	0	0
SAR	Stramenopiles	Phytopythium boreale	1049196	GCA_023338115.1	60.0			0	0	0	0
SAR	Stramenopiles	Phytopythium chamaehyphon	82933	GCA_023334415.1	56.0			0	0	0	0
SAR	Stramenopiles	Phytopythium cucurbitacearum (nom. inval.)	289609	GCA_023336425.1	58.5			0	0	0	0
SAR	Stramenopiles	Phytopythium delawarense	1130980	GCA_023338175.1	61.5			0	0	0	0
SAR	Stramenopiles	Phytopythium helicoides	126844	GCA_024867545.1	55.5			0	0	0	0
SAR	Stramenopiles	Phytopythium kandeliae	707994	GCA_023338135.1	62.5			0	0	0	0
SAR	Stramenopiles	Phytopythium litorale	340183	GCA_023338075.1	62.0			0	0	0	0
SAR	Stramenopiles	Phytopythium mirpurense	1602131	GCA_023338055.1	61.5			0	0	0	0
SAR	Stramenopiles	Phytopythium montanum	214887	GCA_023338065.1	61.5			0	0	0	0
SAR	Stramenopiles	Phytopythium oedochilum	946373	GCA_023338025.1	61.0			0	0	0	0
SAR	Stramenopiles	Phytopythium ostracodes	126846	GCA_023337975.1	58.5			0	0	0	0
SAR	Stramenopiles	Phytopythium sindhum	795340	GCA_023334395.1	58.5			0	0	0	0
SAR	Stramenopiles	Phytopythium vexans	907947	GCA_003413675.1	58.0		short-read only	0	0	1	27447718
SAR	Stramenopiles	Phytopythium vexans DAOM BR484	1223560	GCA_000387545.2	59.0			0	0	0	0
SAR	Stramenopiles	Picophagus flagellatus	106529				short-read only	0	0	2	121899276
SAR	Stramenopiles	Pilasporangium apinafurcum	1635159	GCA_001600495.1	45.5			0	0	0	0
SAR	Stramenopiles	Pinguiococcus pyrenoidosus	172671	GCA_019677205.1	59.5		short-read only	0	0	1	60971594
SAR	Stramenopiles	Pinnularia borealis	1089218				short-read only	0	0	1	41512148
SAR	Stramenopiles	Pirsonia chemainus (nom. ined.)	2898043				short-read only	0	0	1	17248992
SAR	Stramenopiles	Pirsonia diadema	230412				short-read only	0	0	19	1254655936
SAR	Stramenopiles	Plagiogramma tenuistriatum	3135936				short-read only	0	0	1	53874298
SAR	Stramenopiles	Plagiogrammopsis sp.	3135937				short-read only	0	0	1	33095264
SAR	Stramenopiles	Plagiogrammopsis vanheurckii	1234821	GCA_978489235.1	50.5			0	0	0	0
SAR	Stramenopiles	Plagiolemma sp.	3135944				short-read only	0	0	1	106383030
SAR	Stramenopiles	Plagiostriata baltica	2231158				short-read only	0	0	1	59010698
SAR	Stramenopiles	Planktoniella sol	216766				short-read only	0	0	2	484363226
SAR	Stramenopiles	Planktoniella tubulata	2781973				short-read only	0	0	1	244235076
SAR	Stramenopiles	Planothidium frequentissimum	1530226				short-read only	0	0	1	7797120
SAR	Stramenopiles	Planothidium lanceolatum	216798				short-read only	0	0	1	49332002
SAR	Stramenopiles	Plasmopara halstedii	4781	GCF_900000015.1	45.5	GCF_900000015.1	short-read only	0	0	60	3669989155
SAR	Stramenopiles	Plasmopara muralis	1196443	GCA_003676415.1	44.5			0	0	0	0
SAR	Stramenopiles	Plasmopara viticola	143451	GCA_001695595.3	45.0		short-read only	0	0	38	2773677551
SAR	Stramenopiles	Platysulcus tardus	1736112				short-read only	0	0	1	73712130
SAR	Stramenopiles	Pleurocladia lacustris	246121	GCA_964200135.2	52.0	GCA_964200135.2	short-read only	0	0	7	752707348
SAR	Stramenopiles	Pleurophycus gardneri	309362	GCA_033042605.1	47.5		short-read only	0	0	1	83811824
SAR	Stramenopiles	Pleurosigma sp.	1960768				short-read only	0	0	1	69084740
SAR	Stramenopiles	Pleurosigma sp. RCC3090	1764931				short-read only	0	0	1	42484260
SAR	Stramenopiles	Pleurosira laevis	210609				short-read only	0	0	13	697567218
SAR	Stramenopiles	Podocystis spathulata	1003094				short-read only	0	0	1	50009408
SAR	Stramenopiles	Podosira baldjickiana	2857120				short-read only	0	0	1	54166640
SAR	Stramenopiles	Podosira stelligera	265575				short-read only	0	0	1	47559398
SAR	Stramenopiles	Porosira glacialis	49260	GCA_036939395.1	44.5		short-read only	0	0	1	70172818
SAR	Stramenopiles	Porosira pseudodenticulata	263736				short-read only	0	0	2	110466516
SAR	Stramenopiles	Porterinema fluviatile	246123	GCA_964200465.2	54.5	GCA_964200465.2	short-read only	0	0	7	774390140
SAR	Stramenopiles	Postelsia palmaeformis	105414	GCA_037834295.1	50.0			0	0	0	0
SAR	Stramenopiles	Poterioochromonas malhamensis	88167				short-read only	0	0	15	766718884
SAR	Stramenopiles	Poterioochromonas sp.	2170319				short-read only	0	0	1	40214390
SAR	Stramenopiles	Poterioochromonas sp. DS	519425	GCA_015145745.1	40.5		short-read only	0	0	1	31644182
SAR	Stramenopiles	Poteriospumella lacustris	1117027	GCA_008000375.1	53.0		short-read only	0	0	1	38702772
SAR	Stramenopiles	Proboscia alata	216777				short-read only	0	0	2	102827196
SAR	Stramenopiles	Proboscia inermis	420281				short-read only	0	0	1	51566466
SAR	Stramenopiles	Proschkinia complanatoides	3135939				short-read only	0	0	1	82708806
SAR	Stramenopiles	Proteromonas lacertae	42746	GCA_002245135.1	27.0			0	0	0	0
SAR	Stramenopiles	Protokeelia bassonii	1954223				short-read only	0	0	2	108481108
SAR	Stramenopiles	Psammodictyon panduriforme	265581				short-read only	0	0	1	55841350
SAR	Stramenopiles	Psammodictyon sp. RCC7710	3451530	GCA_982586505.1	42.0			0	0	0	0
SAR	Stramenopiles	Psammoneis japonica	517775	GCA_008632985.1	48.5		short-read only	0	0	1	46194340
SAR	Stramenopiles	Psammotaenia lanceolata	3135941				short-read only	0	0	1	55942182
SAR	Stramenopiles	Pseudauliscus ralfsianus	3135945				short-read only	0	0	1	58796000
SAR	Stramenopiles	Pseudellipsoidion sp.	2606880				short-read only	0	0	1	50924746
SAR	Stramenopiles	Pseudictyota bicornis	1630650				short-read only	0	0	1	84745622
SAR	Stramenopiles	Pseudictyota dubia	2749911				short-read only	0	0	1	29340896
SAR	Stramenopiles	Pseudo-nitzschia arenysensis	697910				short-read only	0	0	13	330682957
SAR	Stramenopiles	Pseudo-nitzschia australis	44445				short-read only	0	0	4	258984730
SAR	Stramenopiles	Pseudo-nitzschia delicatissima	44447	GCA_037355735.1	45.5		short-read, long-read	1	16219308	2	103063526
SAR	Stramenopiles	Pseudo-nitzschia fraudulenta	183588				short-read only	0	0	4	162354450
SAR	Stramenopiles	Pseudo-nitzschia fryxelliana	1041511				short-read only	0	0	30	1578822576
SAR	Stramenopiles	Pseudo-nitzschia galaxiae	189737				short-read only	0	0	13	1107502498
SAR	Stramenopiles	Pseudo-nitzschia granii	476440				short-read only	0	0	5	30168538
SAR	Stramenopiles	Pseudo-nitzschia heimii	476441				short-read only	0	0	1	34362058
SAR	Stramenopiles	Pseudo-nitzschia mannii	587315				short-read only	0	0	2	90166658
SAR	Stramenopiles	Pseudo-nitzschia multiseries	37319	GCA_037355745.1	44.5		short-read, long-read	1	18998382	67	2448440402
SAR	Stramenopiles	Pseudo-nitzschia multistriata	183589	GCA_058380785.1	46.0		short-read only	0	0	62	1981984809
SAR	Stramenopiles	Pseudo-nitzschia pungens	37318	GCA_037355855.1	47.5		short-read, long-read	1	26845697	2	146264384
SAR	Stramenopiles	Pseudo-nitzschia sp.	1804765	GCA_043251575.1	46.5		short-read only	0	0	1	242684164
SAR	Stramenopiles	Pseudo-nitzschia sp. YHN1	3234127	GCA_057381285.1	44.5			0	0	0	0
SAR	Stramenopiles	Pseudo-nitzschia turgidula	58161				short-read only	0	0	1	4590802
SAR	Stramenopiles	Pseudochorda nagaii	74379				short-read only	0	0	1	46891474
SAR	Stramenopiles	Pseudoleyanella lunata	1870746				short-read only	0	0	1	45196720
SAR	Stramenopiles	Pseudopedinella elastica	35684				short-read only	0	0	2	93147640
SAR	Stramenopiles	Pseudoperonospora cubensis	143453				short-read only	0	0	55	2094257602
